2019.03.10,00:00,420638,421100,413200,413900,370
2019.03.11,00:00,413700,413700,408800,409556,335
2019.03.12,00:00,409100,411865,407200,411403,328
2019.03.13,00:00,411800,424331,411600,424331,461
2019.03.14,00:00,424100,424300,418300,419483,249
2019.03.15,00:00,420638,420638,418560,418560,6
2019.03.16,00:00,417867,418560,414600,417100,249
2019.03.17,00:00,416500,416700,414400,414866,142
2019.03.18,00:00,415300,422500,415300,420600,141
2019.03.19,00:00,421500,425486,420800,425024,31
2019.03.20,00:00,425486,429872,425486,429872,4
2019.03.21,00:00,430334,430334,429872,429872,2
2019.03.23,00:00,429410,429410,427102,427102,4
2019.03.24,00:00,425947,425947,424331,425486,9
2019.03.25,00:00,425947,429410,425947,429410,4
2019.03.26,00:00,429641,432873,428256,432181,19
2019.03.27,00:00,433335,435182,432181,434028,11
2019.03.28,00:00,433566,433566,430100,430100,42
2019.03.29,00:00,431000,432200,430800,430800,52
2019.03.30,00:00,430500,430500,427500,429400,70
2019.03.31,00:00,429410,432200,429410,430500,64
2019.04.01,00:00,430300,430300,428200,428500,53
2019.04.02,00:00,429410,429641,429180,429410,4
2019.04.03,00:00,428949,428949,428200,428500,4
2019.04.04,00:00,428900,428900,427564,428256,32
2019.04.05,00:00,428949,429180,428256,428718,7
2019.04.06,00:00,428200,434500,428200,434000,283
2019.04.07,00:00,436106,441646,433500,440900,374
2019.04.08,00:00,441200,470500,440900,464000,1219
2019.04.09,00:00,463579,480900,451343,457300,1145
2019.04.10,00:00,455498,461000,438414,440000,773
2019.04.11,00:00,439800,444417,439800,442339,39
2019.04.12,00:00,443493,445571,438183,438183,10
2019.04.13,00:00,440261,443200,424300,430500,284
2019.04.14,00:00,431719,440200,431027,439500,285
2019.04.15,00:00,441415,444400,430800,430800,449
2019.04.16,00:00,431027,431027,422900,424500,401
2019.04.17,00:00,427564,433500,427100,429200,364
2019.04.18,00:00,431257,431257,425947,428256,170
2019.04.19,00:00,428487,429872,427564,428949,23
2019.04.20,00:00,431027,432181,425700,428700,254
2019.04.21,00:00,428500,428700,426200,426200,46
2019.04.22,00:00,431719,440492,429800,436800,436
2019.04.23,00:00,439107,439107,432800,435600,280
2019.04.24,00:00,435182,440723,433300,440200,295
2019.04.25,00:00,440000,440000,437700,437700,153
2019.04.26,00:00,438645,439500,437000,438200,32
2019.04.27,00:00,438183,447200,438183,446200,274
2019.04.28,00:00,446956,449900,444800,448300,227
2019.04.29,00:00,446725,447800,443000,443500,265
2019.04.30,00:00,444648,447600,443000,446500,193
2019.05.01,00:00,447880,453900,447880,453200,256
